"Name","Handle","Timestamp","Content","Comments","Retweets","Likes","Analytics","Tags","Mentions","Tweet Link","Tweet ID","Replying To"
"Eeng Andesgin (ꦆꦫꦶꦲꦟꦺ꧀ꦡꦴꦯꦼ.)","@SultanH04160212","2024-11-28T04:55:59.000Z","Sebaiknya dihapus aja rencana PPN 12%","0","0","0","30","[]","[]","https://x.com/SultanH04160212/status/1861997442549592304","tweet_id:1861997442549592304","['@detikcom']"
"arma","@megantara___","2024-11-28T04:54:53.000Z","Makan tuh PPN 12%, oke gas oke gas.","0","0","0","54","[]","[]","https://x.com/megantara___/status/1861997165385773490","tweet_id:1861997165385773490","[]"
"Efendi Arlos Yanto","@EfendiYanto","2024-11-28T04:53:55.000Z","Sesuai ucapan Mantan Ketua golkar yg skrg masih Menko, Masyarakat mau memilih keberlanjutan, ya harus siap. (Termasuk PPN 12%)
Siapa mau buat Thesis, pake Fenomenanya Efek samping negatif Bansos? Kita tengok gmn komen DosBing dan Nanti sidangmu sama pendukung atau oPosisi.","0","0","0","343","[]","[]","https://x.com/EfendiYanto/status/1861996923823301080","tweet_id:1861996923823301080","['@03__nakula']"
"tempo.co","@tempodotco","2024-11-28T04:50:16.000Z","Luhut Sebut PPN 12 Persen Bakal Diundur: Presiden Tak Ingin Tambah Beban Masyarakat","255","244","501","90K","[]","[]","https://x.com/tempodotco/status/1861996003454492948","tweet_id:1861996003454492948","[]"
"CNN Indonesia","@CNNIndonesia","2024-11-28T04:37:16.000Z","Pengusaha Akan Datangi Kemenkeu Minta Kenaikan PPN 12 Persen Ditunda","0","2","3","2.7K","[]","[]","https://x.com/CNNIndonesia/status/1861992732040077803","tweet_id:1861992732040077803","[]"
"GELORA NEWS","@geloraco","2024-11-28T04:31:39.000Z","Pilihan Bijak Kenaikan PPN 12 Persen Ditunda","2","4","10","1K","[]","[]","https://x.com/geloraco/status/1861991320308560261","tweet_id:1861991320308560261","[]"
"myme淋美美","@delemunt","2024-11-28T04:22:18.000Z","Di protes ppn 12% diem","0","0","0","53","[]","[]","https://x.com/delemunt/status/1861988967220179126","tweet_id:1861988967220179126","['@delemunt']"
"nar","@narhania","2024-11-28T04:20:36.000Z","Haha gue jadi flashback ke temen gue anak Ilmu Politik tetep kekeuh milih gemoy. Emg bener balik ke individu sih. Tapi bisa gak sih kebijakan yg merugikan ditampung sendirian sama mereka yg milih wkwk sedih bgt anjir ppn 12%","0","0","0","59","[]","[]","https://x.com/narhania/status/1861988539153760560","tweet_id:1861988539153760560","['@salun1128', '@footycinephile']"
"Catch Me Up!","@catchmeupco","2024-11-28T04:18:26.000Z","“PPN 12 itu sebelum itu jadi, harus diberikan dulu stimulus kepada rakyat yang ekonominya susah,” sambung luhut.","1","0","0","1.4K","[]","[]","https://x.com/catchmeupco/status/1861987996012343648","tweet_id:1861987996012343648","['@catchmeupco']"
"Herman dk","@Hermandk298887","2024-11-28T04:17:26.000Z","Ppn 12% bahayakan ekonomi negara, disisi 
lain  msh dihalangi ikut awasi demi para kpruptorjk penyebab utama tax ratio rendah , bahaya kedudukan
Pa  ","0","0","0","38","[]","['@bpkri', '@DitjenPajakRI', '@prabowo', '@mohmahfudmd', '@korantempo']","https://x.com/Hermandk298887/status/1861987740663066918","tweet_id:1861987740663066918","[]"
"marshel MARDINAS","@marshelMARDINA1","2024-11-28T04:10:32.000Z","Sayangnya UDAH KADUNG JADI PRESIDEN, yaaa Pak FUAD ... ???","0","0","0","10","[]","[]","https://x.com/marshelMARDINA1/status/1861986005274017873","tweet_id:1861986005274017873","[]"
"Herman dk","@Hermandk298887","2024-11-28T04:06:19.000Z","Ppn 12% bahayakan ekonomi negara, disisi 
lain  msh dihalangi ikut awasi demi para koruptor pruptorjk penyebab utama tax ratio rendah , bahayakan kedudukan
Pa     ","0","0","0","36","[]","['@Arwandkt', '@bpkri', '@DitjenPajakRI', '@prabowo', '@korantempo', '@mohmahfudmd', '@Metro_TV']","https://x.com/Hermandk298887/status/1861984945230733394","tweet_id:1861984945230733394","[]"
"Mossasaurrus","@ddwnrffh","2024-11-28T04:04:10.000Z","Kalau Jateng itu ndak bisa 100% disalahin atau digoblokin, PDIP pernah dirasa sejahat itu sama kelompok tertentu. Kalau pilpres lain cerita, dua program dah dijabarkan ada yang lebih baik tapi malah milih ppn 12%,","0","0","2","299","[]","[]","https://x.com/ddwnrffh/status/1861984402185789591","tweet_id:1861984402185789591","['@SayurLodehBTW2', '@fajarnugros']"
"Herman dk","@Hermandk298887","2024-11-28T04:03:17.000Z","Ppn 12% bahayakan ekonomi negara, disisi 
ain  msh dihalangi ikut a2asi demi para kpruptorjk penyebab utama tax ratio rendah , bahaya kedudukan
Pa ","0","2","0","206","[]","['@k', '@DitjenPajakRI', '@prabowo']","https://x.com/Hermandk298887/status/1861984181699657911","tweet_id:1861984181699657911","[]"
"Mario","@fxmario","2024-11-28T03:59:53.000Z","Saya paham hidup makin berat.
Kebutuhan meningkat
Harga barang naikPPN 12%

Berikut ini 2 tips agar punya uang banyak
.
.
.
.
.
.
.
.
.
.
.
.
.
. 
rosebud;!;!;!;!;!;!;!;!;!;
klapaucius","13","56","79","10K","[]","[]","https://x.com/fxmario/status/1861983327470903383","tweet_id:1861983327470903383","[]"
"Dewa senja","@Dewasenja280781","2024-11-28T03:47:31.000Z","Si tua bangkai selalu muncul bak pahlawan kesiangan, coba kalau rakyat yg dimedsos tidak teriak2 untuk menolak kenaikan PPN 12 % pasti dia duduk manis sambil menghitung cuan.","0","0","1","103","[]","[]","https://x.com/Dewasenja280781/status/1861980215385481666","tweet_id:1861980215385481666","['@e100ss']"
"jann","@Choheeteuk","2024-11-28T03:42:29.000Z","Eh iya loh yg 11/100 beneran digambarkan 2 lawan nya sebagai villain. Dan itu viral banget sampe akhirnya banyak yg ikut nangis, wtf.
Sekarang yg gak ikut milih ikutan nangis juga karna ppn 12% dll ","1","0","0","73","[]","[]","https://x.com/Choheeteuk/status/1861978945115337014","tweet_id:1861978945115337014","['@lufienaa']"
"","@danyrizkie","2024-11-28T03:41:24.000Z","mari pikirkan rencana konser terdekat saja, cus. sebelum kena ppn 12% ","1","0","0","41","[]","[]","https://x.com/danyrizkie/status/1861978676008730671","tweet_id:1861978676008730671","['@sucidesyafira']"
"MonsterPro","@monsterpro_id","2024-11-28T03:38:09.000Z","Sudah siap PPN 12% di tahun 2025? Siap-siap juga Harga Rumah Melambung.  detik.com/properti/berit
…","0","0","0","27","[]","[]","https://x.com/monsterpro_id/status/1861977855149916489","tweet_id:1861977855149916489","[]"
"Herman dk","@Hermandk298887","2024-11-28T04:06:19.000Z","Ppn 12% bahayakan ekonomi negara, disisi 
lain  msh dihalangi ikut awasi demi para koruptor pruptorjk penyebab utama tax ratio rendah , bahayakan kedudukan
Pa     ","0","0","0","36","[]","['@Arwandkt', '@bpkri', '@DitjenPajakRI', '@prabowo', '@korantempo', '@mohmahfudmd', '@Metro_TV']","https://x.com/Hermandk298887/status/1861984945230733394","tweet_id:1861984945230733394","[]"
"CNN Indonesia","@CNNIndonesia","2024-11-28T04:37:16.000Z","Pengusaha Akan Datangi Kemenkeu Minta Kenaikan PPN 12 Persen Ditunda","0","2","3","2.7K","[]","[]","https://x.com/CNNIndonesia/status/1861992732040077803","tweet_id:1861992732040077803","[]"
"GELORA NEWS","@geloraco","2024-11-28T04:31:39.000Z","Pilihan Bijak Kenaikan PPN 12 Persen Ditunda","2","4","10","1K","[]","[]","https://x.com/geloraco/status/1861991320308560261","tweet_id:1861991320308560261","[]"
"myme淋美美","@delemunt","2024-11-28T04:22:18.000Z","Di protes ppn 12% diem","0","0","0","53","[]","[]","https://x.com/delemunt/status/1861988967220179126","tweet_id:1861988967220179126","['@delemunt']"
"nar","@narhania","2024-11-28T04:20:36.000Z","Haha gue jadi flashback ke temen gue anak Ilmu Politik tetep kekeuh milih gemoy. Emg bener balik ke individu sih. Tapi bisa gak sih kebijakan yg merugikan ditampung sendirian sama mereka yg milih wkwk sedih bgt anjir ppn 12%","0","0","0","59","[]","[]","https://x.com/narhania/status/1861988539153760560","tweet_id:1861988539153760560","['@salun1128', '@footycinephile']"
"Catch Me Up!","@catchmeupco","2024-11-28T04:18:26.000Z","“PPN 12 itu sebelum itu jadi, harus diberikan dulu stimulus kepada rakyat yang ekonominya susah,” sambung luhut.","1","0","0","1.4K","[]","[]","https://x.com/catchmeupco/status/1861987996012343648","tweet_id:1861987996012343648","['@catchmeupco']"
"Herman dk","@Hermandk298887","2024-11-28T04:17:26.000Z","Ppn 12% bahayakan ekonomi negara, disisi 
lain  msh dihalangi ikut awasi demi para kpruptorjk penyebab utama tax ratio rendah , bahaya kedudukan
Pa  ","0","0","0","38","[]","['@bpkri', '@DitjenPajakRI', '@prabowo', '@mohmahfudmd', '@korantempo']","https://x.com/Hermandk298887/status/1861987740663066918","tweet_id:1861987740663066918","[]"
"marshel MARDINAS","@marshelMARDINA1","2024-11-28T04:10:32.000Z","Sayangnya UDAH KADUNG JADI PRESIDEN, yaaa Pak FUAD ... ???","0","0","0","10","[]","[]","https://x.com/marshelMARDINA1/status/1861986005274017873","tweet_id:1861986005274017873","[]"
"tempo.co","@tempodotco","2024-11-28T04:50:16.000Z","Luhut Sebut PPN 12 Persen Bakal Diundur: Presiden Tak Ingin Tambah Beban Masyarakat","255","244","501","90K","[]","[]","https://x.com/tempodotco/status/1861996003454492948","tweet_id:1861996003454492948","[]"
"CNBC Indonesia","@cnbcindonesia","2024-11-28T04:58:19.000Z","Luhut Benar! Tunda PPN 12%, Prabowo Selamatkan Warga RI dari Kejatuhan","2","0","1","433","[]","[]","https://x.com/cnbcindonesia/status/1861998032461688957","tweet_id:1861998032461688957","[]"
"Rakyat Ndeso","@HMMurah3","2024-11-28T04:56:34.000Z","Rakyat  Lagi Susah PPN di
Taik2in Rakyat Mogok Bayar Pajak Pegawai Opung TDK Gajian  SE NKRI  Libur

Luhut: PPN 12% Hampir Pasti Diundur","0","0","0","60","[]","[]","https://x.com/HMMurah3/status/1861997589966754140","tweet_id:1861997589966754140","[]"
"ᅠ𝗌𝗏𝖾𝖺. ͏ ͏ ͏͏","@svearine","2024-11-28T04:56:31.000Z","Sekarang apa-apa kena PPN 12%, Ai. ","1","0","0","116","[]","[]","https://x.com/svearine/status/1861997578130509880","tweet_id:1861997578130509880","['@okiawag']"
"Eeng Andesgin (ꦆꦫꦶꦲꦟꦺ꧀ꦡꦴꦯꦼ.)","@SultanH04160212","2024-11-28T04:55:59.000Z","Sebaiknya dihapus aja rencana PPN 12%","0","0","0","30","[]","[]","https://x.com/SultanH04160212/status/1861997442549592304","tweet_id:1861997442549592304","['@detikcom']"
"arma","@megantara___","2024-11-28T04:54:53.000Z","Makan tuh PPN 12%, oke gas oke gas.","0","0","0","54","[]","[]","https://x.com/megantara___/status/1861997165385773490","tweet_id:1861997165385773490","[]"
"Efendi Arlos Yanto","@EfendiYanto","2024-11-28T04:53:55.000Z","Sesuai ucapan Mantan Ketua golkar yg skrg masih Menko, Masyarakat mau memilih keberlanjutan, ya harus siap. (Termasuk PPN 12%)
Siapa mau buat Thesis, pake Fenomenanya Efek samping negatif Bansos? Kita tengok gmn komen DosBing dan Nanti sidangmu sama pendukung atau oPosisi.","0","0","0","343","[]","[]","https://x.com/EfendiYanto/status/1861996923823301080","tweet_id:1861996923823301080","['@03__nakula']"
"makmun gagah","@GagahMakmu44043","2024-11-28T05:03:44.000Z","PPN 12% TETAP BERLAKU 1 JANUARI 2025..
DANCOK TUA INI CUMA MENDINGINKAN KEADAAN SAJA","0","0","0","25","[]","[]","https://x.com/GagahMakmu44043/status/1861999393752445156","tweet_id:1861999393752445156","['@P3gEl']"
"cicahong","@daisukkie7","2024-11-28T05:40:51.000Z","kalau PPN 12%, kemungkinan kenaikan harga tiket konser itu ya impact dr biaya yang dikeluarin promotor utk jasa vendor atau purchase goods yg dikenain PPN 12% yg mn sblmnya cm 11%. tapi, misal promotor ngeluarin harga 3.5jt utk vip exc tax. 3.5jt-nya ttp x 10% bkn 12%. CMIIW","0","0","0","125","[]","[]","https://x.com/daisukkie7/status/1862008735696302274","tweet_id:1862008735696302274","['@daisukkie7']"
"Kanjeng Rizki Baruna","@KRA_RizkiBaruna","2024-11-28T05:30:17.000Z","PEMILU usai..
Selamat datang pajak PPN 12% ","0","0","0","61","[]","[]","https://x.com/KRA_RizkiBaruna/status/1862006077568831535","tweet_id:1862006077568831535","[]"
"","@vanilliblue","2024-11-28T05:23:31.000Z","pantes dari kemarin gw puyenk ternyata bonedo belum ticketing + taun depan ppn 12%","0","0","0","65","[]","[]","https://x.com/vanilliblue/status/1862004374547145014","tweet_id:1862004374547145014","[]"
"Nazario","@sunsetrav3n","2024-11-28T05:18:29.000Z","Oh cuman sebatas menang kalah aja ya? Emang lu dapet apa menang? Masyarakat yg kalah ya yg harus berjibaku sama kebusukan negara, ppn 12%, isilop tai, dll. Lu menang dapat apa?
Lu
Menang
Dapat
Apa???","0","1","9","165","[]","[]","https://x.com/sunsetrav3n/status/1862003106344845585","tweet_id:1862003106344845585","['@AkilaNazaffu', '@andikamalreza']"
"1312","@kangmasai","2024-11-28T05:16:02.000Z","Wah, harga sewa sepeda naik juga mulai tahun depan. Walaupun bukan karena PPN 12%","0","0","0","60","[]","[]","https://x.com/kangmasai/status/1862002489979224455","tweet_id:1862002489979224455","[]"
"tempo.co","@tempodotco","2024-11-28T05:06:33.000Z","Gaikindo: PPN 12 Persen Bisa Bikin Harga Mobil Naik Rp 3 Jutaan #GoOto","3","3","4","3.8K","['#GoOto']","[]","https://x.com/tempodotco/status/1862000105009918084","tweet_id:1862000105009918084","[]"
"ᅠ𝗌𝗏𝖾𝖺. ͏ ͏ ͏͏","@svearine","2024-11-28T04:56:31.000Z","Sekarang apa-apa kena PPN 12%, Ai. ","1","0","0","116","[]","[]","https://x.com/svearine/status/1861997578130509880","tweet_id:1861997578130509880","['@okiawag']"
"Eeng Andesgin (ꦆꦫꦶꦲꦟꦺ꧀ꦡꦴꦯꦼ.)","@SultanH04160212","2024-11-28T04:55:59.000Z","Sebaiknya dihapus aja rencana PPN 12%","0","0","0","30","[]","[]","https://x.com/SultanH04160212/status/1861997442549592304","tweet_id:1861997442549592304","['@detikcom']"
"arma","@megantara___","2024-11-28T04:54:53.000Z","Makan tuh PPN 12%, oke gas oke gas.","0","0","0","54","[]","[]","https://x.com/megantara___/status/1861997165385773490","tweet_id:1861997165385773490","[]"
"Efendi Arlos Yanto","@EfendiYanto","2024-11-28T04:53:55.000Z","Sesuai ucapan Mantan Ketua golkar yg skrg masih Menko, Masyarakat mau memilih keberlanjutan, ya harus siap. (Termasuk PPN 12%)
Siapa mau buat Thesis, pake Fenomenanya Efek samping negatif Bansos? Kita tengok gmn komen DosBing dan Nanti sidangmu sama pendukung atau oPosisi.","0","0","0","343","[]","[]","https://x.com/EfendiYanto/status/1861996923823301080","tweet_id:1861996923823301080","['@03__nakula']"
"tempo.co","@tempodotco","2024-11-28T04:50:16.000Z","Luhut Sebut PPN 12 Persen Bakal Diundur: Presiden Tak Ingin Tambah Beban Masyarakat","255","244","501","90K","[]","[]","https://x.com/tempodotco/status/1861996003454492948","tweet_id:1861996003454492948","[]"
"CNN Indonesia","@CNNIndonesia","2024-11-28T04:37:16.000Z","Pengusaha Akan Datangi Kemenkeu Minta Kenaikan PPN 12 Persen Ditunda","0","2","3","2.7K","[]","[]","https://x.com/CNNIndonesia/status/1861992732040077803","tweet_id:1861992732040077803","[]"
"GELORA NEWS","@geloraco","2024-11-28T04:31:39.000Z","Pilihan Bijak Kenaikan PPN 12 Persen Ditunda","2","4","10","1K","[]","[]","https://x.com/geloraco/status/1861991320308560261","tweet_id:1861991320308560261","[]"
"myme淋美美","@delemunt","2024-11-28T04:22:18.000Z","Di protes ppn 12% diem","0","0","0","53","[]","[]","https://x.com/delemunt/status/1861988967220179126","tweet_id:1861988967220179126","['@delemunt']"
"nar","@narhania","2024-11-28T04:20:36.000Z","Haha gue jadi flashback ke temen gue anak Ilmu Politik tetep kekeuh milih gemoy. Emg bener balik ke individu sih. Tapi bisa gak sih kebijakan yg merugikan ditampung sendirian sama mereka yg milih wkwk sedih bgt anjir ppn 12%","0","0","0","59","[]","[]","https://x.com/narhania/status/1861988539153760560","tweet_id:1861988539153760560","['@salun1128', '@footycinephile']"
"Catch Me Up!","@catchmeupco","2024-11-28T04:18:26.000Z","“PPN 12 itu sebelum itu jadi, harus diberikan dulu stimulus kepada rakyat yang ekonominya susah,” sambung luhut.","1","0","0","1.4K","[]","[]","https://x.com/catchmeupco/status/1861987996012343648","tweet_id:1861987996012343648","['@catchmeupco']"
"Herman dk","@Hermandk298887","2024-11-28T04:17:26.000Z","Ppn 12% bahayakan ekonomi negara, disisi 
lain  msh dihalangi ikut awasi demi para kpruptorjk penyebab utama tax ratio rendah , bahaya kedudukan
Pa  ","0","0","0","38","[]","['@bpkri', '@DitjenPajakRI', '@prabowo', '@mohmahfudmd', '@korantempo']","https://x.com/Hermandk298887/status/1861987740663066918","tweet_id:1861987740663066918","[]"
"marshel MARDINAS","@marshelMARDINA1","2024-11-28T04:10:32.000Z","Sayangnya UDAH KADUNG JADI PRESIDEN, yaaa Pak FUAD ... ???","0","0","0","10","[]","[]","https://x.com/marshelMARDINA1/status/1861986005274017873","tweet_id:1861986005274017873","[]"
"Herman dk","@Hermandk298887","2024-11-28T04:06:19.000Z","Ppn 12% bahayakan ekonomi negara, disisi 
lain  msh dihalangi ikut awasi demi para koruptor pruptorjk penyebab utama tax ratio rendah , bahayakan kedudukan
Pa     ","0","0","0","36","[]","['@Arwandkt', '@bpkri', '@DitjenPajakRI', '@prabowo', '@korantempo', '@mohmahfudmd', '@Metro_TV']","https://x.com/Hermandk298887/status/1861984945230733394","tweet_id:1861984945230733394","[]"
"Mossasaurrus","@ddwnrffh","2024-11-28T04:04:10.000Z","Kalau Jateng itu ndak bisa 100% disalahin atau digoblokin, PDIP pernah dirasa sejahat itu sama kelompok tertentu. Kalau pilpres lain cerita, dua program dah dijabarkan ada yang lebih baik tapi malah milih ppn 12%,","0","0","2","299","[]","[]","https://x.com/ddwnrffh/status/1861984402185789591","tweet_id:1861984402185789591","['@SayurLodehBTW2', '@fajarnugros']"
"Herman dk","@Hermandk298887","2024-11-28T04:03:17.000Z","Ppn 12% bahayakan ekonomi negara, disisi 
ain  msh dihalangi ikut a2asi demi para kpruptorjk penyebab utama tax ratio rendah , bahaya kedudukan
Pa ","0","2","0","206","[]","['@k', '@DitjenPajakRI', '@prabowo']","https://x.com/Hermandk298887/status/1861984181699657911","tweet_id:1861984181699657911","[]"
"Mario","@fxmario","2024-11-28T03:59:53.000Z","Saya paham hidup makin berat.
Kebutuhan meningkat
Harga barang naikPPN 12%

Berikut ini 2 tips agar punya uang banyak
.
.
.
.
.
.
.
.
.
.
.
.
.
. 
rosebud;!;!;!;!;!;!;!;!;!;
klapaucius","13","56","79","10K","[]","[]","https://x.com/fxmario/status/1861983327470903383","tweet_id:1861983327470903383","[]"
"Dewa senja","@Dewasenja280781","2024-11-28T03:47:31.000Z","Si tua bangkai selalu muncul bak pahlawan kesiangan, coba kalau rakyat yg dimedsos tidak teriak2 untuk menolak kenaikan PPN 12 % pasti dia duduk manis sambil menghitung cuan.","0","0","1","103","[]","[]","https://x.com/Dewasenja280781/status/1861980215385481666","tweet_id:1861980215385481666","['@e100ss']"
"jann","@Choheeteuk","2024-11-28T03:42:29.000Z","Eh iya loh yg 11/100 beneran digambarkan 2 lawan nya sebagai villain. Dan itu viral banget sampe akhirnya banyak yg ikut nangis, wtf.
Sekarang yg gak ikut milih ikutan nangis juga karna ppn 12% dll ","1","0","0","73","[]","[]","https://x.com/Choheeteuk/status/1861978945115337014","tweet_id:1861978945115337014","['@lufienaa']"
"","@danyrizkie","2024-11-28T03:41:24.000Z","mari pikirkan rencana konser terdekat saja, cus. sebelum kena ppn 12% ","1","0","0","41","[]","[]","https://x.com/danyrizkie/status/1861978676008730671","tweet_id:1861978676008730671","['@sucidesyafira']"
"MonsterPro","@monsterpro_id","2024-11-28T03:38:09.000Z","Sudah siap PPN 12% di tahun 2025? Siap-siap juga Harga Rumah Melambung.  detik.com/properti/berit
…","0","0","0","27","[]","[]","https://x.com/monsterpro_id/status/1861977855149916489","tweet_id:1861977855149916489","[]"
"POPJASA","@popjasaofficial","2024-11-28T03:31:53.000Z","Pemerintah Siapkan Bansos Demi Redam Efek PPN 12 PersenSumber : CNN INDONESIA
Foto : CNN INDONESIA#bansos #ppnnaik #ppnnaik12persen #pemerintahindonesia","0","0","0","63","['#bansos', '#ppnnaik', '#ppnnaik12persen', '#pemerintahindonesia']","[]","https://x.com/popjasaofficial/status/1861976279089873255","tweet_id:1861976279089873255","[]"
